kp_id,name,subject,subject_zh,stage,grade,curriculum,domain,path,curriculum_points_count,excerpts_count,curriculum_md_chars,has_curriculum_md,textbook_chapter,textbook_chars,has_usable_textbook,exercises_count,errors_count,interactive_count,real_world_count,has_teaching_methods,has_extensions,gap_count,gaps,quality_flags
geo-h-ocean-current,洋流,geography,地理,high,10,cn,自然地理（大气·水·地貌·整体性）,data/kp/geography/geo-h-ocean-current.json,3,3,972,True,,713,True,3,2,0,1,True,True,0,,
geo-h-plate-tectonics,板块构造理论,geography,地理,high,10,cn,自然地理（大气·水·地貌·整体性）,data/kp/geography/geo-h-plate-tectonics.json,3,3,909,True,,693,True,3,2,0,1,True,True,0,,
geo-h-population-growth,人口增长与分布,geography,地理,high,11,cn,人文地理（人口·城市·产业·交通）,data/kp/geography/geo-h-population-growth.json,3,3,1063,True,,746,True,3,2,0,1,True,True,0,,
geo-h-population-migration,人口迁移,geography,地理,high,11,cn,人文地理（人口·城市·产业·交通）,data/kp/geography/geo-h-population-migration.json,3,3,1039,True,,746,True,3,2,0,1,True,True,0,,
geo-h-population-urbanization,人口与城市化综合,geography,地理,high,11,cn,人文地理（人口·城市·产业·交通）,data/kp/geography/geo-h-population-urbanization.json,3,3,961,True,,693,True,3,2,0,1,True,True,0,,
geo-h-resource-energy,自然资源与能源,geography,地理,high,11,cn,资源、环境与可持续发展,data/kp/geography/geo-h-resource-energy.json,4,4,989,True,,731,True,3,2,0,1,True,True,0,,
geo-h-river-features,河流特征与开发利用,geography,地理,high,10,cn,自然地理（大气·水·地貌·整体性）,data/kp/geography/geo-h-river-features.json,3,3,923,True,,671,True,3,2,0,1,True,True,0,,
geo-h-service-location,服务业区位,geography,地理,high,11,cn,人文地理（人口·城市·产业·交通）,data/kp/geography/geo-h-service-location.json,3,3,939,True,,719,True,3,2,0,1,True,True,0,,
geo-h-sustainable-development,可持续发展理念与实践,geography,地理,high,11,cn,资源、环境与可持续发展,data/kp/geography/geo-h-sustainable-development.json,4,4,1062,True,,744,True,3,2,0,1,True,True,0,,
geo-h-transportation,交通运输布局,geography,地理,high,11,cn,人文地理（人口·城市·产业·交通）,data/kp/geography/geo-h-transportation.json,2,2,857,True,,630,True,3,2,0,1,True,True,0,,
geo-h-transportation-communication,交通与区域发展,geography,地理,high,11,cn,人文地理（人口·城市·产业·交通）,data/kp/geography/geo-h-transportation-communication.json,3,3,912,True,,676,True,3,2,0,1,True,True,0,,
geo-h-urban-problems,城市化问题与城市规划,geography,地理,high,11,cn,人文地理（人口·城市·产业·交通）,data/kp/geography/geo-h-urban-problems.json,4,4,1011,True,,726,True,3,2,0,1,True,True,0,,
geo-h-urban-structure,城市空间结构,geography,地理,high,11,cn,人文地理（人口·城市·产业·交通）,data/kp/geography/geo-h-urban-structure.json,3,3,984,True,,720,True,3,2,0,1,True,True,0,,
geo-h-urbanization,城市化,geography,地理,high,11,cn,人文地理（人口·城市·产业·交通）,data/kp/geography/geo-h-urbanization.json,3,3,908,True,,680,True,3,2,0,1,True,True,0,,
geo-h-vegetation-soil,植被与土壤,geography,地理,high,10,cn,自然地理（大气·水·地貌·整体性）,data/kp/geography/geo-h-vegetation-soil.json,4,4,995,True,,750,True,3,2,0,1,True,True,0,,
geo-h-water-cycle,水循环,geography,地理,high,10,cn,自然地理（大气·水·地貌·整体性）,data/kp/geography/geo-h-water-cycle.json,3,3,873,True,,672,True,3,2,0,1,True,True,0,,
geo-h-weather-system,常见天气系统,geography,地理,high,10,cn,自然地理（大气·水·地貌·整体性）,data/kp/geography/geo-h-weather-system.json,3,3,1036,True,,721,True,3,2,0,1,True,True,0,,
geo-m-china-agriculture,中国农业,geography,地理,middle,8,cn,中国经济地理,data/kp/geography/geo-m-china-agriculture.json,2,2,950,True,,661,True,3,2,0,1,True,True,0,,
geo-m-china-climate,中国气候,geography,地理,middle,8,cn,中国地理,data/kp/geography/geo-m-china-climate.json,2,2,959,True,,684,True,3,2,0,1,True,True,0,,
geo-m-china-industry,中国工业,geography,地理,middle,8,cn,中国经济地理,data/kp/geography/geo-m-china-industry.json,2,2,985,True,,687,True,3,2,0,1,True,True,0,,
geo-m-china-location,中国的地理位置与疆域,geography,地理,middle,8,cn,中国地理,data/kp/geography/geo-m-china-location.json,2,2,1078,True,,680,True,3,2,0,1,True,True,0,,
geo-m-china-overview,中国地理总论,geography,地理,middle,8,cn,中国地理,data/kp/geography/geo-m-china-overview.json,3,3,1111,True,,744,True,3,2,0,1,True,True,0,,
geo-m-china-population,中国人口与民族,geography,地理,middle,8,cn,中国地理,data/kp/geography/geo-m-china-population.json,2,2,876,True,,637,True,3,2,0,1,True,True,0,,
geo-m-china-regions,中国四大地理区域,geography,地理,middle,8,cn,中国区域地理,data/kp/geography/geo-m-china-regions.json,3,3,997,True,第5-9章,711,True,3,2,0,1,True,True,0,,
geo-m-china-resources,中国自然资源,geography,地理,middle,8,cn,中国地理,data/kp/geography/geo-m-china-resources.json,2,2,1000,True,,658,True,3,2,0,1,True,True,0,,
geo-m-china-rivers,中国河流湖泊,geography,地理,middle,8,cn,中国地理,data/kp/geography/geo-m-china-rivers.json,2,2,965,True,,689,True,3,2,0,1,True,True,0,,
geo-m-china-terrain,中国地形与地势,geography,地理,middle,8,cn,中国地理,data/kp/geography/geo-m-china-terrain.json,2,2,957,True,,658,True,3,2,0,1,True,True,0,,
geo-m-china-transportation,中国交通运输,geography,地理,middle,8,cn,中国经济地理,data/kp/geography/geo-m-china-transportation.json,2,2,967,True,,653,True,3,2,0,1,True,True,0,,
geo-m-climate-basics,气候基础（天气/气温/降水）,geography,地理,middle,7,cn,世界地理,data/kp/geography/geo-m-climate-basics.json,3,3,981,True,,682,True,3,2,0,1,True,True,0,,
geo-m-climate-m,世界气候类型与分布,geography,地理,middle,7,cn,世界地理,data/kp/geography/geo-m-climate-m.json,3,3,1056,True,,710,True,3,2,0,1,True,True,0,,
geo-m-continents-oceans,大洲大洋与海陆变迁,geography,地理,middle,7,cn,世界地理,data/kp/geography/geo-m-continents-oceans.json,3,3,979,True,,705,True,3,2,0,1,True,True,0,,
geo-m-earth-basics,地球基础知识,geography,地理,middle,7,cn,地球与地图,data/kp/geography/geo-m-earth-basics.json,3,3,1081,True,,722,True,3,2,0,1,True,True,0,,
geo-m-earth-motion-m,地球的自转与公转,geography,地理,middle,7,cn,地球与地图,data/kp/geography/geo-m-earth-motion-m.json,4,4,981,True,,710,True,3,2,0,1,True,True,0,,
geo-m-earth-shape-size,地球的形状与大小,geography,地理,middle,7,cn,地球与地图,data/kp/geography/geo-m-earth-shape-size.json,2,2,1014,True,,703,True,3,2,0,1,True,True,0,,
geo-m-four-regions,北方、南方、西北、青藏地区,geography,地理,middle,8,cn,中国区域地理,data/kp/geography/geo-m-four-regions.json,2,2,975,True,,650,True,3,2,0,1,True,True,0,,
geo-m-globe-coordinates,经纬网与地球坐标,geography,地理,middle,7,cn,地球与地图,data/kp/geography/geo-m-globe-coordinates.json,3,3,935,True,,665,True,3,2,0,1,True,True,0,,
geo-m-map-reading,地图的阅读（比例尺/方向/图例）,geography,地理,middle,7,cn,地球与地图,data/kp/geography/geo-m-map-reading.json,2,2,931,True,,631,True,3,2,0,1,True,True,0,,
geo-m-north-south,北方与南方地区对比,geography,地理,middle,8,cn,中国区域地理,data/kp/geography/geo-m-north-south.json,2,2,1031,True,,672,True,3,2,0,1,True,True,0,,
geo-m-northwest-qinghai,西北与青藏地区,geography,地理,middle,8,cn,中国区域地理,data/kp/geography/geo-m-northwest-qinghai.json,2,2,1015,True,,672,True,3,2,0,1,True,True,0,,
geo-m-pearl-river-delta,珠江三角洲,geography,地理,middle,8,cn,中国区域地理,data/kp/geography/geo-m-pearl-river-delta.json,2,2,999,True,,672,True,3,2,0,1,True,True,0,,
geo-m-population-distribution,世界人口与人种,geography,地理,middle,7,cn,世界地理,data/kp/geography/geo-m-population-distribution.json,3,3,980,True,,710,True,3,2,0,1,True,True,0,,
geo-m-seasons-m,四季更替与昼夜长短,geography,地理,middle,7,cn,地球与地图,data/kp/geography/geo-m-seasons-m.json,3,3,950,True,,675,True,3,2,0,1,True,True,0,,
geo-m-terrain-types,世界地形类型,geography,地理,middle,7,cn,世界地理,data/kp/geography/geo-m-terrain-types.json,2,2,979,True,,664,True,3,2,0,1,True,True,0,,
geo-m-topographic-map,等高线与地形图,geography,地理,middle,7,cn,地球与地图,data/kp/geography/geo-m-topographic-map.json,2,2,1005,True,,681,True,3,2,0,1,True,True,0,,
geo-m-world-countries,世界主要国家（日/俄/美/澳/巴西等）,geography,地理,middle,7,cn,世界地理,data/kp/geography/geo-m-world-countries.json,4,4,1214,True,,754,True,3,2,0,1,True,True,0,,
geo-m-world-regions,世界地理分区,geography,地理,middle,7,cn,世界地理,data/kp/geography/geo-m-world-regions.json,3,3,1003,True,,696,True,3,2,0,1,True,True,0,,
geo-m-yangtze-delta,长江三角洲,geography,地理,middle,8,cn,中国区域地理,data/kp/geography/geo-m-yangtze-delta.json,2,2,945,True,,675,True,3,2,0,1,True,True,0,,
hist-h-age-of-exploration,新航路开辟与殖民扩张,history,历史,high,11,cn,世界近现代史,data/kp/history/hist-h-age-of-exploration.json,2,2,1163,True,,5998,True,3,2,0,1,True,True,0,,
hist-h-ancient-civ,中华文明起源（史前·新石器）,history,历史,high,10,cn,中国古代史,data/kp/history/hist-h-ancient-civ.json,2,2,1072,True,,5806,True,3,2,0,1,True,True,0,,
hist-h-ancient-civ-h,古代亚非欧文明,history,历史,high,11,cn,世界古代中世纪史,data/kp/history/hist-h-ancient-civ-h.json,3,3,1269,True,,5998,True,3,2,0,1,True,True,0,,
hist-h-ancient-culture,中国古代思想文化,history,历史,high,10,cn,中国古代史,data/kp/history/hist-h-ancient-culture.json,3,3,1066,True,,5954,True,3,2,0,1,True,True,0,,
hist-h-ancient-economy,古代经济（农业/手工业/商业）,history,历史,high,10,cn,中国古代史,data/kp/history/hist-h-ancient-economy.json,2,2,1030,True,,7288,True,3,2,0,1,True,True,0,,
hist-h-ancient-thought,古代思想文化（儒/道/法/佛）,history,历史,high,10,cn,中国古代史,data/kp/history/hist-h-ancient-thought.json,2,2,1190,True,,5870,True,3,2,0,1,True,True,0,,
hist-h-bourgeois-revolution,资产阶级革命与资本主义制度确立,history,历史,high,11,cn,世界近现代史,data/kp/history/hist-h-bourgeois-revolution.json,3,3,1092,True,,7645,True,3,2,0,1,True,True,0,,
hist-h-classical-civ,古典文明（希腊/罗马）,history,历史,high,11,cn,世界古代中世纪史,data/kp/history/hist-h-classical-civ.json,3,3,923,True,,5998,True,3,2,0,1,True,True,0,,
hist-h-cold-war-h,冷战格局,history,历史,high,12,cn,世界近现代史,data/kp/history/hist-h-cold-war-h.json,3,3,1022,True,,6122,True,3,2,0,1,True,True,0,,
hist-h-colonialism-liberation,世界殖民体系与亚非拉民族独立运动,history,历史,high,11,cn,世界近现代史,data/kp/history/hist-h-colonialism-liberation.json,3,3,1093,True,,7660,True,3,2,0,1,True,True,0,,
hist-h-cultural-thought-history,文化史与思想史,history,历史,high,12,cn,专题史（选择性必修）,data/kp/history/hist-h-cultural-thought-history.json,3,3,1199,True,,5931,True,3,2,0,1,True,True,0,,
hist-h-early-state,中华文明的起源与早期国家,history,历史,high,10,cn,中国古代史,data/kp/history/hist-h-early-state.json,2,2,1034,True,第1单元,5870,True,3,2,0,1,True,True,0,,
hist-h-economic-history,经济史与社会生活,history,历史,high,11,cn,专题史（选择性必修）,data/kp/history/hist-h-economic-history.json,3,3,1165,True,,5931,True,3,2,0,1,True,True,0,,
hist-h-enlightenment,文艺复兴、宗教改革与启蒙运动,history,历史,high,11,cn,世界近现代史,data/kp/history/hist-h-enlightenment.json,2,2,1220,True,,7395,True,3,2,0,1,True,True,0,,
hist-h-feudal-system,秦汉统一与中央集权制度,history,历史,high,10,cn,中国古代史,data/kp/history/hist-h-feudal-system.json,2,2,1053,True,,5863,True,3,2,0,1,True,True,0,,
hist-h-globalization-h,全球化与多极化,history,历史,high,12,cn,世界近现代史,data/kp/history/hist-h-globalization-h.json,3,3,1033,True,,7631,True,3,2,0,1,True,True,0,,
hist-h-ideological-liberation,思想解放潮流,history,历史,high,12,cn,专题史（选择性必修）,data/kp/history/hist-h-ideological-liberation.json,3,3,947,True,,5931,True,3,2,0,1,True,True,0,,
hist-h-imperial-system,隋唐至明清政治制度演变,history,历史,high,10,cn,中国古代史,data/kp/history/hist-h-imperial-system.json,2,2,1063,True,,5804,True,3,2,0,1,True,True,0,,
hist-h-industrial-rev-h,工业革命,history,历史,high,11,cn,世界近现代史,data/kp/history/hist-h-industrial-rev-h.json,2,2,1034,True,,7759,True,3,2,0,1,True,True,0,,
hist-h-marxism-russian,马克思主义与俄国革命,history,历史,high,11,cn,世界近现代史,data/kp/history/hist-h-marxism-russian.json,2,2,1122,True,,5998,True,3,2,0,1,True,True,0,,
hist-h-medieval-h,中古时期（欧洲/亚洲/非洲美洲）,history,历史,high,11,cn,世界古代中世纪史,data/kp/history/hist-h-medieval-h.json,3,3,1087,True,,5998,True,3,2,0,1,True,True,0,,
hist-h-new-democracy,新民主主义革命,history,历史,high,10,cn,中国近现代史,data/kp/history/hist-h-new-democracy.json,2,2,1170,True,第1-5单元,5537,True,3,2,0,1,True,True,0,,
hist-h-opium-war-h,鸦片战争与近代中国,history,历史,high,10,cn,中国近现代史,data/kp/history/hist-h-opium-war-h.json,2,2,1100,True,,5537,True,3,2,0,1,True,True,0,,
hist-h-political-system-evolution,中外政治制度演变,history,历史,high,11,cn,专题史（选择性必修）,data/kp/history/hist-h-political-system-evolution.json,3,3,1171,True,,5931,True,3,2,0,1,True,True,0,,
hist-h-prc-establishment,中华人民共和国成立,history,历史,high,11,cn,中国近现代史,data/kp/history/hist-h-prc-establishment.json,2,2,1115,True,,5537,True,3,2,0,1,True,True,0,,
hist-h-pre-qin,先秦（夏商周·春秋战国）,history,历史,high,10,cn,中国古代史,data/kp/history/hist-h-pre-qin.json,3,3,970,True,,5870,True,3,2,0,1,True,True,0,,
hist-h-qin-han-empire,秦汉帝国,history,历史,high,10,cn,中国古代史,data/kp/history/hist-h-qin-han-empire.json,2,2,997,True,,5863,True,3,2,0,1,True,True,0,,
hist-h-reform-comparison,中外改革比较,history,历史,high,12,cn,专题史（选择性必修）,data/kp/history/hist-h-reform-comparison.json,2,2,2527,True,,5537,True,3,2,0,1,True,True,0,,
hist-h-reform-opening,改革开放,history,历史,high,11,cn,中国近现代史,data/kp/history/hist-h-reform-opening.json,2,2,1048,True,,5537,True,3,2,0,1,True,True,0,,
hist-h-reform-revolution-h,戊戌变法与辛亥革命,history,历史,high,10,cn,中国近现代史,data/kp/history/hist-h-reform-revolution-h.json,2,2,1121,True,,5537,True,3,2,0,1,True,True,0,,
hist-h-science-technology-h,科技史,history,历史,high,12,cn,专题史（选择性必修）,data/kp/history/hist-h-science-technology-h.json,3,3,991,True,,5931,True,3,2,0,1,True,True,0,,
hist-h-semi-colonial,半殖民地半封建社会的形成,history,历史,high,10,cn,中国近现代史,data/kp/history/hist-h-semi-colonial.json,2,2,1135,True,,5537,True,3,2,0,1,True,True,0,,
hist-h-song-yuan-ming-qing-h,宋元明清,history,历史,high,10,cn,中国古代史,data/kp/history/hist-h-song-yuan-ming-qing-h.json,2,2,1167,True,,5954,True,3,2,0,1,True,True,0,,
hist-h-two-world-wars,两次世界大战,history,历史,high,12,cn,世界近现代史,data/kp/history/hist-h-two-world-wars.json,3,3,1088,True,,7178,True,3,2,0,1,True,True,0,,
hist-h-wei-jin-tang,三国两晋南北朝与隋唐,history,历史,high,10,cn,中国古代史,data/kp/history/hist-h-wei-jin-tang.json,2,2,1096,True,,5756,True,3,2,0,1,True,True,0,,
hist-h-xinhai-modern,辛亥革命与民国建立,history,历史,high,10,cn,中国近现代史,data/kp/history/hist-h-xinhai-modern.json,2,2,981,True,,5537,True,3,2,0,1,True,True,0,,
hist-m-american-revolution,美国独立战争,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-american-revolution.json,3,3,929,True,,5978,True,3,2,0,1,True,True,0,,
hist-m-ancient-civilizations,古代亚非文明（古埃及/古巴比伦/古印度）,history,历史,middle,9,cn,世界古代史,data/kp/history/hist-m-ancient-civilizations.json,3,3,1106,True,,5978,True,3,2,0,1,True,True,0,,
hist-m-ancient-culture,中国古代文化成就,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-ancient-culture.json,4,4,1053,True,,5934,True,3,2,0,1,True,True,0,,
hist-m-anti-japan-war,抗日战争,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-anti-japan-war.json,3,3,1168,True,,5517,True,3,2,0,1,True,True,0,,
hist-m-china-reform-opening,改革开放与中国特色社会主义,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-china-reform-opening.json,2,2,938,True,社区上传补充节点,5517,True,3,2,0,1,True,True,0,,
hist-m-cold-war,冷战格局,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-cold-war.json,3,3,962,True,,6102,True,3,2,0,1,True,True,0,,
hist-m-cpc-founding,中国共产党的诞生,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-cpc-founding.json,3,3,1143,True,,5517,True,3,2,0,1,True,True,0,,
hist-m-decolonization,亚非拉民族解放运动,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-decolonization.json,2,2,907,True,社区上传补充节点,5978,True,3,2,0,1,True,True,0,,
hist-m-early-civilizations,早期国家的形成,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-early-civilizations.json,4,4,1268,True,,5786,True,3,2,0,1,True,True,0,,
hist-m-english-revolution,英国资产阶级革命,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-english-revolution.json,2,2,965,True,,5978,True,3,2,0,1,True,True,0,,
hist-m-french-revolution,法国大革命,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-french-revolution.json,2,2,920,True,,5978,True,3,2,0,1,True,True,0,,
hist-m-globalization,全球化与多极化,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-globalization.json,2,2,1148,True,,7611,True,3,2,0,1,True,True,0,,
hist-m-greece-rome,古希腊与古罗马文明,history,历史,middle,9,cn,世界古代史,data/kp/history/hist-m-greece-rome.json,2,2,945,True,,7605,True,3,2,0,1,True,True,0,,
hist-m-imperial-unification,秦汉统一多民族国家,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-imperial-unification.json,3,3,1118,True,,5843,True,3,2,0,1,True,True,0,,
hist-m-industrial-revolution,工业革命,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-industrial-revolution.json,2,2,912,True,,7739,True,3,2,0,1,True,True,0,,
hist-m-industrial-revolution-modernization,工业革命与近代化,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-industrial-revolution-modernization.json,3,3,983,True,,7739,True,3,2,0,1,True,True,0,,
hist-m-liberation-war,解放战争,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-liberation-war.json,3,3,1001,True,,5517,True,3,2,0,1,True,True,0,,
hist-m-may-fourth-movement,五四运动,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-may-fourth-movement.json,3,3,1155,True,,5517,True,3,2,0,1,True,True,0,,
hist-m-medieval-europe,中世纪欧洲,history,历史,middle,9,cn,世界古代史,data/kp/history/hist-m-medieval-europe.json,2,2,948,True,,5978,True,3,2,0,1,True,True,0,,
hist-m-ming-qing-decline,明清衰落与闭关锁国,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-ming-qing-decline.json,3,3,1333,True,,5974,True,3,2,0,1,True,True,0,,
hist-m-ming-qing-economy,明清经济发展与对外关系,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-ming-qing-economy.json,2,2,922,True,社区上传补充节点,5786,True,3,2,0,1,True,True,0,,
hist-m-modern-china-development,新中国成立与发展,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-modern-china-development.json,2,2,1024,True,,5517,True,3,2,0,1,True,True,0,,
hist-m-modern-world-formation,资本主义制度初步确立,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-modern-world-formation.json,3,3,987,True,,5978,True,3,2,0,1,True,True,0,,
hist-m-mongol-empire,蒙古崛起与元朝统一,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-mongol-empire.json,2,2,906,True,社区上传补充节点,5786,True,3,2,0,1,True,True,0,,
hist-m-new-democratic-revolution,新民主主义革命,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-new-democratic-revolution.json,2,2,1075,True,第1-5单元,5517,True,3,2,0,1,True,True,0,,
hist-m-northern-expedition,北伐战争与南京国民政府,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-northern-expedition.json,3,3,1101,True,,5517,True,3,2,0,1,True,True,0,,
hist-m-opium-war,鸦片战争,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-opium-war.json,2,2,884,True,,5517,True,3,2,0,1,True,True,0,,
hist-m-opium-war-era,鸦片战争后的中国,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-opium-war-era.json,3,3,1069,True,,5517,True,3,2,0,1,True,True,0,,
hist-m-prehistoric,史前时期（元谋人/北京人/半坡/河姆渡）,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-prehistoric.json,3,3,1139,True,,5786,True,3,2,0,1,True,True,0,,
hist-m-qin-han-unification,秦汉大一统,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-qin-han-unification.json,3,3,1090,True,第3单元,5843,True,3,2,0,1,True,True,0,,
hist-m-reform-1898,戊戌变法,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-reform-1898.json,2,2,989,True,,5517,True,3,2,0,1,True,True,0,,
hist-m-reform-revolution,改革与革命,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-reform-revolution.json,3,3,1165,True,,5517,True,3,2,0,1,True,True,0,,
hist-m-renaissance,文艺复兴与宗教改革,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-renaissance.json,2,2,1258,True,,7375,True,3,2,0,1,True,True,0,,
hist-m-russian-revolution,俄国十月革命,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-russian-revolution.json,2,2,1155,True,,5978,True,3,2,0,1,True,True,0,,
hist-m-scientific-revolution,欧洲科学革命与启蒙运动,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-scientific-revolution.json,2,2,923,True,社区上传补充节点,5978,True,3,2,0,1,True,True,0,,
hist-m-silk-road,丝绸之路与东西方交流,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-silk-road.json,2,2,914,True,社区上传补充节点,5786,True,3,2,0,1,True,True,0,,
hist-m-song-technology,宋代科技与社会生活,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-song-technology.json,2,2,906,True,社区上传补充节点,5786,True,3,2,0,1,True,True,0,,
hist-m-song-yuan-ming-qing,宋元明清,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-song-yuan-ming-qing.json,4,4,1184,True,,5934,True,3,2,0,1,True,True,0,,
hist-m-spring-autumn-warring,春秋战国,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-spring-autumn-warring.json,3,3,1205,True,,5517,True,3,2,0,1,True,True,0,,
hist-m-sui-tang-ruling,隋唐制度与盛世,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-sui-tang-ruling.json,2,2,890,True,社区上传补充节点,5786,True,3,2,0,1,True,True,0,,
hist-m-taiping-westernization,太平天国运动与洋务运动,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-taiping-westernization.json,2,2,1029,True,,5517,True,3,2,0,1,True,True,0,,
hist-m-tang-song-prosperity,唐宋繁荣,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-tang-song-prosperity.json,4,4,1443,True,,5784,True,3,2,0,1,True,True,0,,
hist-m-three-kingdoms-sui-tang,三国两晋南北朝与隋唐,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-three-kingdoms-sui-tang.json,4,4,1340,True,,5736,True,3,2,0,1,True,True,0,,
hist-m-united-nations,联合国与战后国际秩序,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-united-nations.json,2,2,915,True,社区上传补充节点,5978,True,3,2,0,1,True,True,0,,
hist-m-world-wars-cold-war,两次世界大战与冷战,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-world-wars-cold-war.json,3,3,1048,True,第3-5单元,7146,True,3,2,0,1,True,True,0,,
hist-m-ww1,第一次世界大战,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-ww1.json,2,2,1163,True,,5978,True,3,2,0,1,True,True,0,,
hist-m-ww2,第二次世界大战,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-ww2.json,4,4,1155,True,,5978,True,3,2,0,1,True,True,0,,
hist-m-ww2-asia-pacific,第二次世界大战（亚太战场）,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-ww2-asia-pacific.json,2,2,939,True,社区上传补充节点,5978,True,3,2,0,1,True,True,0,,
hist-m-xia-shang-zhou,夏商西周,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-xia-shang-zhou.json,4,4,1226,True,,5850,True,3,2,0,1,True,True,0,,
hist-m-xinhai-revolution,辛亥革命,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-xinhai-revolution.json,3,3,949,True,,5517,True,3,2,0,1,True,True,0,,
it-h-algorithm-concept,算法概念与复杂度,info-tech,信息科技,high,10,cn,算法,data/kp/info-tech/it-h-algorithm-concept.json,3,3,1047,True,,724,True,3,2,0,1,True,True,0,,
it-h-control-structures,程序控制结构（顺序/分支/循环）,info-tech,信息科技,high,10,cn,程序设计与数据结构,data/kp/info-tech/it-h-control-structures.json,2,2,1071,True,,678,True,3,2,0,1,True,True,0,,
it-h-data-structures,数据结构（列表/栈/队列/树/图）,info-tech,信息科技,high,10,cn,程序设计与数据结构,data/kp/info-tech/it-h-data-structures.json,3,3,1126,True,,724,True,3,2,0,1,True,True,0,,
it-h-functions-modules,函数与模块化,info-tech,信息科技,high,10,cn,程序设计与数据结构,data/kp/info-tech/it-h-functions-modules.json,3,3,1016,True,,729,True,3,2,0,1,True,True,0,,
it-h-information-security,信息安全与隐私保护,info-tech,信息科技,high,10,cn,网络与信息安全,data/kp/info-tech/it-h-information-security.json,3,3,1073,True,,722,True,3,2,0,1,True,True,0,,
it-h-internet-applications,互联网应用（HTTP/Web/邮件）,info-tech,信息科技,high,10,cn,网络与信息安全,data/kp/info-tech/it-h-internet-applications.json,3,3,1296,True,,786,True,3,2,0,1,True,True,0,,
it-h-network-basics,计算机网络基础（TCP/IP）,info-tech,信息科技,high,10,cn,网络与信息安全,data/kp/info-tech/it-h-network-basics.json,2,2,1196,True,,711,True,3,2,0,1,True,True,0,,
it-h-programming-basics,程序设计基础（变量/数据类型）,info-tech,信息科技,high,10,cn,程序设计与数据结构,data/kp/info-tech/it-h-programming-basics.json,3,3,1110,True,,724,True,3,2,0,1,True,True,0,,
it-h-recursion,递归与分治,info-tech,信息科技,high,11,cn,算法,data/kp/info-tech/it-h-recursion.json,3,3,1023,True,,724,True,3,2,0,1,True,True,0,,
it-h-sorting-searching,排序与查找算法,info-tech,信息科技,high,10,cn,算法,data/kp/info-tech/it-h-sorting-searching.json,3,3,1039,True,,724,True,3,2,0,1,True,True,0,,
math-e-addition-subtraction-within-100,100以内加减法,math,数学,elementary,2,cn,数与代数,data/kp/math/math-e-addition-subtraction-within-100.json,3,3,1027,True,一下第6单元/二上第2单元,5808,True,3,2,0,1,True,True,0,,
